"","Date","Company"
"5251",2017-05-01,"Croda International"
"5252",2017-05-01,"DCC plc"
"5253",2017-05-01,"Diageo"
"5254",2017-05-01,"Entain"
"5255",2017-05-01,"Experian"
"5256",2017-05-01,"Ferguson plc"
"5257",2017-05-01,"Flutter Entertainment"
"5258",2017-05-01,"GlaxoSmithKline"
"5259",2017-05-01,"Glencore"
"5260",2017-05-01,"Hargreaves Lansdown"
"5261",2017-05-01,"HSBC"
"5262",2017-05-01,"IHG Hotels & Resorts"
"5263",2017-05-01,"Imperial Brands"
"5264",2017-05-01,"Informa"
"5265",2017-05-01,"International Airlines Group"
"5266",2017-05-01,"Intertek"
"5267",2017-05-01,"JD Sports"
"5268",2017-05-01,"Johnson Matthey"
"5269",2017-05-01,"Land Securities"
"5270",2017-05-01,"Legal & General"
"5271",2017-05-01,"Lloyds Banking Group"
"5272",2017-05-01,"London Stock Exchange Group"
"5273",2017-05-01,"M&G"
"5274",2017-05-01,"Mondi"
"5275",2017-05-01,"Morrisons"
"5276",2017-05-01,"National Grid plc"
"5277",2017-05-01,"NatWest Group"
"5278",2017-05-01,"Next plc"
"5279",2017-05-01,"Pearson plc"
"5280",2017-05-01,"Persimmon plc"
"5281",2017-05-01,"Phoenix Group"
"5282",2017-05-01,"Prudential plc"
"5283",2017-05-01,"Reckitt"
"5284",2017-05-01,"RELX"
"5285",2017-05-01,"Rentokil Initial"
"5286",2017-05-01,"Rio Tinto"
"5287",2017-05-01,"Royal Dutch Shell"
"5288",2017-05-01,"Sage Group"
"5289",2017-05-01,"Sainsbury's"
"5290",2017-05-01,"Schroders"
"5291",2017-05-01,"Scottish Mortgage Investment Trust"
"5292",2017-05-01,"Severn Trent"
"5293",2017-05-01,"DS Smith"
"5294",2017-05-01,"Smiths Group"
"5295",2017-05-01,"Smith & Nephew"
"5296",2017-05-01,"Smurfit Kappa"
"5297",2017-05-01,"SSE plc"
"5298",2017-05-01,"Standard Chartered"
"5299",2017-05-01,"St. James's Place plc"
"5300",2017-05-01,"Taylor Wimpey"
"5301",2017-05-01,"Tesco"
"5302",2017-05-01,"Unilever"
"5303",2017-05-01,"United Utilities"
"5304",2017-05-01,"Vodafone Group"
"5305",2017-05-01,"Whitbread"
"5306",2017-05-01,"WPP plc"
"5307",2017-05-01,"RSA Insurance Group"
"5308",2017-05-01,"Morrison (Wm) Supermarkets"
"5309",2017-05-01,"ITV"
"5310",2017-05-01,"Carnival"
"5311",2017-05-01,"Centrica"
"5312",2017-05-01,"Corporate Event – deleted following continued"
"5313",2017-05-01,"TUI AG"
"5314",2017-05-01,"Kingfisher"
"5315",2017-05-01,"Fresnillo"
"5316",2017-05-01,"Direct Line Insurance Group"
"5317",2017-05-01,"Micro Focus International"
"5318",2017-05-01,"Marks and Spencer Group"
"5319",2017-05-01,"Easyjet"
"5320",2017-05-01,"Wood Group (John)"
"5321",2017-05-01,"Randgold Resoruces"
"5322",2017-05-01,"Shire"
"5323",2017-05-01,"Old Mutual"
"5324",2017-05-01,"Mediclinic International"
"5325",2017-05-01,"GKN"
"5326",2017-05-01,"Hammerson"
"5327",2017-05-01,"Worldpay Group"
"5328",2017-05-01,"Babcock International Group"
"5329",2017-05-01,"Merlin Entertainments"
"5330",2017-05-01,"ConvaTec Group"
"5331",2017-05-01,"Provident Financial"
"5332",2017-05-01,"Royal Mail"
"5333",2017-05-01,"Intu Properties"
"5334",2017-05-01,"Hikma Pharmaceuticals"
"5335",2017-04-01,"3i"
"5336",2017-04-01,"Abrdn"
"5337",2017-04-01,"Admiral Group"
"5338",2017-04-01,"Anglo American plc"
"5339",2017-04-01,"Antofagasta"
"5340",2017-04-01,"Ashtead Group"
"5341",2017-04-01,"Associated British Foods"
"5342",2017-04-01,"AstraZeneca"
"5343",2017-04-01,"Aveva"
"5344",2017-04-01,"Aviva"
"5345",2017-04-01,"B&M"
"5346",2017-04-01,"BAE Systems"
"5347",2017-04-01,"Barclays"
"5348",2017-04-01,"Barratt Developments"
"5349",2017-04-01,"BHP"
"5350",2017-04-01,"BP"
"5351",2017-04-01,"British American Tobacco"
"5352",2017-04-01,"British Land"
"5353",2017-04-01,"BT Group"
"5354",2017-04-01,"Bunzl"
"5355",2017-04-01,"Burberry"
"5356",2017-04-01,"Compass Group"
"5357",2017-04-01,"CRH plc"
"5358",2017-04-01,"Croda International"
"5359",2017-04-01,"DCC plc"
"5360",2017-04-01,"Diageo"
"5361",2017-04-01,"Entain"
"5362",2017-04-01,"Experian"
"5363",2017-04-01,"Ferguson plc"
"5364",2017-04-01,"Flutter Entertainment"
"5365",2017-04-01,"GlaxoSmithKline"
"5366",2017-04-01,"Glencore"
"5367",2017-04-01,"Hargreaves Lansdown"
"5368",2017-04-01,"HSBC"
"5369",2017-04-01,"IHG Hotels & Resorts"
"5370",2017-04-01,"Imperial Brands"
"5371",2017-04-01,"Informa"
"5372",2017-04-01,"International Airlines Group"
"5373",2017-04-01,"Intertek"
"5374",2017-04-01,"JD Sports"
"5375",2017-04-01,"Johnson Matthey"
"5376",2017-04-01,"Land Securities"
"5377",2017-04-01,"Legal & General"
"5378",2017-04-01,"Lloyds Banking Group"
"5379",2017-04-01,"London Stock Exchange Group"
"5380",2017-04-01,"M&G"
"5381",2017-04-01,"Mondi"
"5382",2017-04-01,"Morrisons"
"5383",2017-04-01,"National Grid plc"
"5384",2017-04-01,"NatWest Group"
"5385",2017-04-01,"Next plc"
"5386",2017-04-01,"Pearson plc"
"5387",2017-04-01,"Persimmon plc"
"5388",2017-04-01,"Phoenix Group"
"5389",2017-04-01,"Prudential plc"
"5390",2017-04-01,"Reckitt"
"5391",2017-04-01,"RELX"
"5392",2017-04-01,"Rentokil Initial"
"5393",2017-04-01,"Rio Tinto"
"5394",2017-04-01,"Royal Dutch Shell"
"5395",2017-04-01,"Sage Group"
"5396",2017-04-01,"Sainsbury's"
"5397",2017-04-01,"Schroders"
"5398",2017-04-01,"Scottish Mortgage Investment Trust"
"5399",2017-04-01,"Severn Trent"
"5400",2017-04-01,"DS Smith"
"5401",2017-04-01,"Smiths Group"
"5402",2017-04-01,"Smith & Nephew"
"5403",2017-04-01,"Smurfit Kappa"
"5404",2017-04-01,"SSE plc"
"5405",2017-04-01,"Standard Chartered"
"5406",2017-04-01,"St. James's Place plc"
"5407",2017-04-01,"Taylor Wimpey"
"5408",2017-04-01,"Tesco"
"5409",2017-04-01,"Unilever"
"5410",2017-04-01,"United Utilities"
"5411",2017-04-01,"Vodafone Group"
"5412",2017-04-01,"Whitbread"
"5413",2017-04-01,"WPP plc"
"5414",2017-04-01,"RSA Insurance Group"
"5415",2017-04-01,"Morrison (Wm) Supermarkets"
"5416",2017-04-01,"ITV"
"5417",2017-04-01,"Carnival"
"5418",2017-04-01,"Centrica"
"5419",2017-04-01,"Corporate Event – deleted following continued"
"5420",2017-04-01,"TUI AG"
"5421",2017-04-01,"Kingfisher"
"5422",2017-04-01,"Fresnillo"
"5423",2017-04-01,"Direct Line Insurance Group"
"5424",2017-04-01,"Micro Focus International"
"5425",2017-04-01,"Marks and Spencer Group"
"5426",2017-04-01,"Easyjet"
"5427",2017-04-01,"Wood Group (John)"
"5428",2017-04-01,"Randgold Resoruces"
"5429",2017-04-01,"Shire"
"5430",2017-04-01,"Old Mutual"
"5431",2017-04-01,"Mediclinic International"
"5432",2017-04-01,"GKN"
"5433",2017-04-01,"Hammerson"
"5434",2017-04-01,"Worldpay Group"
"5435",2017-04-01,"Babcock International Group"
"5436",2017-04-01,"Merlin Entertainments"
"5437",2017-04-01,"ConvaTec Group"
"5438",2017-04-01,"Provident Financial"
"5439",2017-04-01,"Royal Mail"
"5440",2017-04-01,"Intu Properties"
"5441",2017-04-01,"Hikma Pharmaceuticals"
"5442",2017-03-01,"3i"
"5443",2017-03-01,"Abrdn"
"5444",2017-03-01,"Admiral Group"
"5445",2017-03-01,"Anglo American plc"
"5446",2017-03-01,"Antofagasta"
"5447",2017-03-01,"Ashtead Group"
"5448",2017-03-01,"Associated British Foods"
"5449",2017-03-01,"AstraZeneca"
"5450",2017-03-01,"Aveva"
"5451",2017-03-01,"Aviva"
"5452",2017-03-01,"B&M"
"5453",2017-03-01,"BAE Systems"
"5454",2017-03-01,"Barclays"
"5455",2017-03-01,"Barratt Developments"
"5456",2017-03-01,"BHP"
"5457",2017-03-01,"BP"
"5458",2017-03-01,"British American Tobacco"
"5459",2017-03-01,"British Land"
"5460",2017-03-01,"BT Group"
"5461",2017-03-01,"Bunzl"
"5462",2017-03-01,"Burberry"
"5463",2017-03-01,"Compass Group"
"5464",2017-03-01,"CRH plc"
"5465",2017-03-01,"Croda International"
"5466",2017-03-01,"DCC plc"
"5467",2017-03-01,"Diageo"
"5468",2017-03-01,"Entain"
"5469",2017-03-01,"Experian"
"5470",2017-03-01,"Ferguson plc"
"5471",2017-03-01,"Flutter Entertainment"
"5472",2017-03-01,"GlaxoSmithKline"
"5473",2017-03-01,"Glencore"
"5474",2017-03-01,"Hargreaves Lansdown"
"5475",2017-03-01,"HSBC"
"5476",2017-03-01,"IHG Hotels & Resorts"
"5477",2017-03-01,"Imperial Brands"
"5478",2017-03-01,"Informa"
"5479",2017-03-01,"International Airlines Group"
"5480",2017-03-01,"Intertek"
"5481",2017-03-01,"JD Sports"
"5482",2017-03-01,"Johnson Matthey"
"5483",2017-03-01,"Land Securities"
"5484",2017-03-01,"Legal & General"
"5485",2017-03-01,"Lloyds Banking Group"
"5486",2017-03-01,"London Stock Exchange Group"
"5487",2017-03-01,"M&G"
"5488",2017-03-01,"Mondi"
"5489",2017-03-01,"Morrisons"
"5490",2017-03-01,"National Grid plc"
"5491",2017-03-01,"NatWest Group"
"5492",2017-03-01,"Next plc"
"5493",2017-03-01,"Pearson plc"
"5494",2017-03-01,"Persimmon plc"
"5495",2017-03-01,"Phoenix Group"
"5496",2017-03-01,"Prudential plc"
"5497",2017-03-01,"Reckitt"
"5498",2017-03-01,"RELX"
"5499",2017-03-01,"Rio Tinto"
"5500",2017-03-01,"Royal Dutch Shell"
"5501",2017-03-01,"Sage Group"
"5502",2017-03-01,"Sainsbury's"
"5503",2017-03-01,"Schroders"
"5504",2017-03-01,"Severn Trent"
"5505",2017-03-01,"DS Smith"
"5506",2017-03-01,"Smiths Group"
"5507",2017-03-01,"Smith & Nephew"
"5508",2017-03-01,"Smurfit Kappa"
"5509",2017-03-01,"SSE plc"
"5510",2017-03-01,"Standard Chartered"
"5511",2017-03-01,"St. James's Place plc"
"5512",2017-03-01,"Taylor Wimpey"
"5513",2017-03-01,"Tesco"
"5514",2017-03-01,"Unilever"
"5515",2017-03-01,"United Utilities"
"5516",2017-03-01,"Vodafone Group"
"5517",2017-03-01,"Whitbread"
"5518",2017-03-01,"WPP plc"
"5519",2017-03-01,"RSA Insurance Group"
"5520",2017-03-01,"Morrison (Wm) Supermarkets"
"5521",2017-03-01,"ITV"
"5522",2017-03-01,"Carnival"
"5523",2017-03-01,"Centrica"
"5524",2017-03-01,"Corporate Event – deleted following continued"
"5525",2017-03-01,"TUI AG"
"5526",2017-03-01,"Kingfisher"
"5527",2017-03-01,"Fresnillo"
"5528",2017-03-01,"Direct Line Insurance Group"
"5529",2017-03-01,"Micro Focus International"
"5530",2017-03-01,"Marks and Spencer Group"
"5531",2017-03-01,"Easyjet"
"5532",2017-03-01,"Wood Group (John)"
"5533",2017-03-01,"Randgold Resoruces"
"5534",2017-03-01,"Shire"
"5535",2017-03-01,"Old Mutual"
"5536",2017-03-01,"Mediclinic International"
"5537",2017-03-01,"GKN"
"5538",2017-03-01,"Hammerson"
"5539",2017-03-01,"Worldpay Group"
"5540",2017-03-01,"Babcock International Group"
"5541",2017-03-01,"Merlin Entertainments"
"5542",2017-03-01,"ConvaTec Group"
"5543",2017-03-01,"Provident Financial"
"5544",2017-03-01,"Royal Mail"
"5545",2017-03-01,"Intu Properties"
"5546",2017-03-01,"Hikma Pharmaceuticals"
"5547",2017-03-01,"Dixons Carphone"
"5548",2017-03-01,"Capita"
"5549",2017-02-01,"3i"
"5550",2017-02-01,"Abrdn"
"5551",2017-02-01,"Admiral Group"
"5552",2017-02-01,"Anglo American plc"
"5553",2017-02-01,"Antofagasta"
"5554",2017-02-01,"Ashtead Group"
"5555",2017-02-01,"Associated British Foods"
"5556",2017-02-01,"AstraZeneca"
"5557",2017-02-01,"Aveva"
"5558",2017-02-01,"Aviva"
"5559",2017-02-01,"B&M"
"5560",2017-02-01,"BAE Systems"
"5561",2017-02-01,"Barclays"
"5562",2017-02-01,"Barratt Developments"
"5563",2017-02-01,"BHP"
"5564",2017-02-01,"BP"
"5565",2017-02-01,"British American Tobacco"
"5566",2017-02-01,"British Land"
"5567",2017-02-01,"BT Group"
"5568",2017-02-01,"Bunzl"
"5569",2017-02-01,"Burberry"
"5570",2017-02-01,"Compass Group"
"5571",2017-02-01,"CRH plc"
"5572",2017-02-01,"Croda International"
"5573",2017-02-01,"DCC plc"
"5574",2017-02-01,"Diageo"
"5575",2017-02-01,"Entain"
"5576",2017-02-01,"Experian"
"5577",2017-02-01,"Ferguson plc"
"5578",2017-02-01,"Flutter Entertainment"
"5579",2017-02-01,"GlaxoSmithKline"
"5580",2017-02-01,"Glencore"
"5581",2017-02-01,"Hargreaves Lansdown"
"5582",2017-02-01,"HSBC"
"5583",2017-02-01,"IHG Hotels & Resorts"
"5584",2017-02-01,"Imperial Brands"
"5585",2017-02-01,"Informa"
"5586",2017-02-01,"International Airlines Group"
"5587",2017-02-01,"Intertek"
"5588",2017-02-01,"JD Sports"
"5589",2017-02-01,"Johnson Matthey"
"5590",2017-02-01,"Land Securities"
"5591",2017-02-01,"Legal & General"
"5592",2017-02-01,"Lloyds Banking Group"
"5593",2017-02-01,"London Stock Exchange Group"
"5594",2017-02-01,"M&G"
"5595",2017-02-01,"Mondi"
"5596",2017-02-01,"Morrisons"
"5597",2017-02-01,"National Grid plc"
"5598",2017-02-01,"NatWest Group"
"5599",2017-02-01,"Next plc"
"5600",2017-02-01,"Pearson plc"
"5601",2017-02-01,"Persimmon plc"
"5602",2017-02-01,"Phoenix Group"
"5603",2017-02-01,"Prudential plc"
"5604",2017-02-01,"Reckitt"
"5605",2017-02-01,"RELX"
"5606",2017-02-01,"Rio Tinto"
"5607",2017-02-01,"Royal Dutch Shell"
"5608",2017-02-01,"Sage Group"
"5609",2017-02-01,"Sainsbury's"
"5610",2017-02-01,"Schroders"
"5611",2017-02-01,"Severn Trent"
"5612",2017-02-01,"DS Smith"
"5613",2017-02-01,"Smiths Group"
"5614",2017-02-01,"Smith & Nephew"
"5615",2017-02-01,"Smurfit Kappa"
"5616",2017-02-01,"SSE plc"
"5617",2017-02-01,"Standard Chartered"
"5618",2017-02-01,"St. James's Place plc"
"5619",2017-02-01,"Taylor Wimpey"
"5620",2017-02-01,"Tesco"
"5621",2017-02-01,"Unilever"
"5622",2017-02-01,"United Utilities"
"5623",2017-02-01,"Vodafone Group"
"5624",2017-02-01,"Whitbread"
"5625",2017-02-01,"WPP plc"
"5626",2017-02-01,"RSA Insurance Group"
"5627",2017-02-01,"Morrison (Wm) Supermarkets"
"5628",2017-02-01,"ITV"
"5629",2017-02-01,"Carnival"
"5630",2017-02-01,"Centrica"
"5631",2017-02-01,"Corporate Event – deleted following continued"
"5632",2017-02-01,"TUI AG"
"5633",2017-02-01,"Kingfisher"
"5634",2017-02-01,"Fresnillo"
"5635",2017-02-01,"Direct Line Insurance Group"
"5636",2017-02-01,"Micro Focus International"
"5637",2017-02-01,"Marks and Spencer Group"
"5638",2017-02-01,"Easyjet"
"5639",2017-02-01,"Wood Group (John)"
"5640",2017-02-01,"Randgold Resoruces"
"5641",2017-02-01,"Shire"
"5642",2017-02-01,"Old Mutual"
"5643",2017-02-01,"Mediclinic International"
"5644",2017-02-01,"GKN"
"5645",2017-02-01,"Hammerson"
"5646",2017-02-01,"Worldpay Group"
"5647",2017-02-01,"Babcock International Group"
"5648",2017-02-01,"Merlin Entertainments"
"5649",2017-02-01,"ConvaTec Group"
"5650",2017-02-01,"Provident Financial"
"5651",2017-02-01,"Royal Mail"
"5652",2017-02-01,"Intu Properties"
"5653",2017-02-01,"Hikma Pharmaceuticals"
"5654",2017-02-01,"Dixons Carphone"
"5655",2017-02-01,"Capita"
"5656",2017-01-01,"3i"
"5657",2017-01-01,"Abrdn"
"5658",2017-01-01,"Admiral Group"
"5659",2017-01-01,"Anglo American plc"
"5660",2017-01-01,"Antofagasta"
"5661",2017-01-01,"Ashtead Group"
"5662",2017-01-01,"Associated British Foods"
"5663",2017-01-01,"AstraZeneca"
"5664",2017-01-01,"Aveva"
"5665",2017-01-01,"Aviva"
"5666",2017-01-01,"B&M"
"5667",2017-01-01,"BAE Systems"
"5668",2017-01-01,"Barclays"
"5669",2017-01-01,"Barratt Developments"
"5670",2017-01-01,"BHP"
"5671",2017-01-01,"BP"
"5672",2017-01-01,"British American Tobacco"
"5673",2017-01-01,"British Land"
"5674",2017-01-01,"BT Group"
"5675",2017-01-01,"Bunzl"
"5676",2017-01-01,"Burberry"
"5677",2017-01-01,"Compass Group"
"5678",2017-01-01,"CRH plc"
"5679",2017-01-01,"Croda International"
"5680",2017-01-01,"DCC plc"
"5681",2017-01-01,"Diageo"
"5682",2017-01-01,"Entain"
"5683",2017-01-01,"Experian"
"5684",2017-01-01,"Ferguson plc"
"5685",2017-01-01,"Flutter Entertainment"
"5686",2017-01-01,"GlaxoSmithKline"
"5687",2017-01-01,"Glencore"
"5688",2017-01-01,"Hargreaves Lansdown"
"5689",2017-01-01,"HSBC"
"5690",2017-01-01,"IHG Hotels & Resorts"
"5691",2017-01-01,"Imperial Brands"
"5692",2017-01-01,"Informa"
"5693",2017-01-01,"International Airlines Group"
"5694",2017-01-01,"Intertek"
"5695",2017-01-01,"JD Sports"
"5696",2017-01-01,"Johnson Matthey"
"5697",2017-01-01,"Land Securities"
"5698",2017-01-01,"Legal & General"
"5699",2017-01-01,"Lloyds Banking Group"
"5700",2017-01-01,"London Stock Exchange Group"
"5701",2017-01-01,"M&G"
"5702",2017-01-01,"Mondi"
"5703",2017-01-01,"Morrisons"
"5704",2017-01-01,"National Grid plc"
"5705",2017-01-01,"NatWest Group"
"5706",2017-01-01,"Next plc"
"5707",2017-01-01,"Pearson plc"
"5708",2017-01-01,"Persimmon plc"
"5709",2017-01-01,"Phoenix Group"
"5710",2017-01-01,"Prudential plc"
"5711",2017-01-01,"Reckitt"
"5712",2017-01-01,"RELX"
"5713",2017-01-01,"Rio Tinto"
"5714",2017-01-01,"Royal Dutch Shell"
"5715",2017-01-01,"Sage Group"
"5716",2017-01-01,"Sainsbury's"
"5717",2017-01-01,"Schroders"
"5718",2017-01-01,"Severn Trent"
"5719",2017-01-01,"DS Smith"
"5720",2017-01-01,"Smiths Group"
"5721",2017-01-01,"Smith & Nephew"
"5722",2017-01-01,"Smurfit Kappa"
"5723",2017-01-01,"SSE plc"
"5724",2017-01-01,"Standard Chartered"
"5725",2017-01-01,"St. James's Place plc"
"5726",2017-01-01,"Taylor Wimpey"
"5727",2017-01-01,"Tesco"
"5728",2017-01-01,"Unilever"
"5729",2017-01-01,"United Utilities"
"5730",2017-01-01,"Vodafone Group"
"5731",2017-01-01,"Whitbread"
"5732",2017-01-01,"WPP plc"
"5733",2017-01-01,"RSA Insurance Group"
"5734",2017-01-01,"Morrison (Wm) Supermarkets"
"5735",2017-01-01,"ITV"
"5736",2017-01-01,"Carnival"
"5737",2017-01-01,"Centrica"
"5738",2017-01-01,"Corporate Event – deleted following continued"
"5739",2017-01-01,"TUI AG"
"5740",2017-01-01,"Kingfisher"
"5741",2017-01-01,"Fresnillo"
"5742",2017-01-01,"Direct Line Insurance Group"
"5743",2017-01-01,"Micro Focus International"
"5744",2017-01-01,"Marks and Spencer Group"
"5745",2017-01-01,"Easyjet"
"5746",2017-01-01,"Wood Group (John)"
"5747",2017-01-01,"Randgold Resoruces"
"5748",2017-01-01,"Shire"
"5749",2017-01-01,"Old Mutual"
"5750",2017-01-01,"Mediclinic International"
"5751",2017-01-01,"GKN"
"5752",2017-01-01,"Hammerson"
"5753",2017-01-01,"Worldpay Group"
"5754",2017-01-01,"Babcock International Group"
"5755",2017-01-01,"Merlin Entertainments"
"5756",2017-01-01,"ConvaTec Group"
"5757",2017-01-01,"Provident Financial"
"5758",2017-01-01,"Royal Mail"
"5759",2017-01-01,"Intu Properties"
"5760",2017-01-01,"Hikma Pharmaceuticals"
"5761",2017-01-01,"Dixons Carphone"
"5762",2017-01-01,"Capita"
"5763",2016-12-01,"3i"
"5764",2016-12-01,"Abrdn"
"5765",2016-12-01,"Admiral Group"
"5766",2016-12-01,"Anglo American plc"
"5767",2016-12-01,"Antofagasta"
"5768",2016-12-01,"Ashtead Group"
"5769",2016-12-01,"Associated British Foods"
"5770",2016-12-01,"AstraZeneca"
"5771",2016-12-01,"Aveva"
"5772",2016-12-01,"Aviva"
"5773",2016-12-01,"B&M"
"5774",2016-12-01,"BAE Systems"
"5775",2016-12-01,"Barclays"
"5776",2016-12-01,"Barratt Developments"
"5777",2016-12-01,"BHP"
"5778",2016-12-01,"BP"
"5779",2016-12-01,"British American Tobacco"
"5780",2016-12-01,"British Land"
"5781",2016-12-01,"BT Group"
"5782",2016-12-01,"Bunzl"
"5783",2016-12-01,"Burberry"
"5784",2016-12-01,"Compass Group"
"5785",2016-12-01,"CRH plc"
"5786",2016-12-01,"Croda International"
"5787",2016-12-01,"DCC plc"
"5788",2016-12-01,"Diageo"
"5789",2016-12-01,"Entain"
"5790",2016-12-01,"Experian"
"5791",2016-12-01,"Ferguson plc"
"5792",2016-12-01,"Flutter Entertainment"
"5793",2016-12-01,"GlaxoSmithKline"
"5794",2016-12-01,"Glencore"
"5795",2016-12-01,"Hargreaves Lansdown"
"5796",2016-12-01,"HSBC"
"5797",2016-12-01,"IHG Hotels & Resorts"
"5798",2016-12-01,"Imperial Brands"
"5799",2016-12-01,"Informa"
"5800",2016-12-01,"International Airlines Group"
"5801",2016-12-01,"Intertek"
"5802",2016-12-01,"JD Sports"
"5803",2016-12-01,"Johnson Matthey"
"5804",2016-12-01,"Land Securities"
"5805",2016-12-01,"Legal & General"
"5806",2016-12-01,"Lloyds Banking Group"
"5807",2016-12-01,"London Stock Exchange Group"
"5808",2016-12-01,"M&G"
"5809",2016-12-01,"Mondi"
"5810",2016-12-01,"Morrisons"
"5811",2016-12-01,"National Grid plc"
"5812",2016-12-01,"NatWest Group"
"5813",2016-12-01,"Next plc"
"5814",2016-12-01,"Pearson plc"
"5815",2016-12-01,"Persimmon plc"
"5816",2016-12-01,"Phoenix Group"
"5817",2016-12-01,"Prudential plc"
"5818",2016-12-01,"Reckitt"
"5819",2016-12-01,"RELX"
"5820",2016-12-01,"Rio Tinto"
"5821",2016-12-01,"Royal Dutch Shell"
"5822",2016-12-01,"Sage Group"
"5823",2016-12-01,"Sainsbury's"
"5824",2016-12-01,"Schroders"
"5825",2016-12-01,"Severn Trent"
"5826",2016-12-01,"DS Smith"
"5827",2016-12-01,"Smiths Group"
"5828",2016-12-01,"Smith & Nephew"
"5829",2016-12-01,"Smurfit Kappa"
"5830",2016-12-01,"SSE plc"
"5831",2016-12-01,"Standard Chartered"
"5832",2016-12-01,"St. James's Place plc"
"5833",2016-12-01,"Taylor Wimpey"
"5834",2016-12-01,"Tesco"
"5835",2016-12-01,"Unilever"
"5836",2016-12-01,"United Utilities"
"5837",2016-12-01,"Vodafone Group"
"5838",2016-12-01,"Whitbread"
"5839",2016-12-01,"WPP plc"
"5840",2016-12-01,"RSA Insurance Group"
"5841",2016-12-01,"Morrison (Wm) Supermarkets"
"5842",2016-12-01,"ITV"
"5843",2016-12-01,"Carnival"
"5844",2016-12-01,"Centrica"
"5845",2016-12-01,"Corporate Event – deleted following continued"
"5846",2016-12-01,"TUI AG"
"5847",2016-12-01,"Kingfisher"
"5848",2016-12-01,"Fresnillo"
"5849",2016-12-01,"Direct Line Insurance Group"
"5850",2016-12-01,"Micro Focus International"
"5851",2016-12-01,"Marks and Spencer Group"
"5852",2016-12-01,"Easyjet"
"5853",2016-12-01,"Wood Group (John)"
"5854",2016-12-01,"Randgold Resoruces"
"5855",2016-12-01,"Shire"
"5856",2016-12-01,"Old Mutual"
"5857",2016-12-01,"Mediclinic International"
"5858",2016-12-01,"GKN"
"5859",2016-12-01,"Hammerson"
"5860",2016-12-01,"Worldpay Group"
"5861",2016-12-01,"Babcock International Group"
"5862",2016-12-01,"Merlin Entertainments"
"5863",2016-12-01,"Provident Financial"
"5864",2016-12-01,"Royal Mail"
"5865",2016-12-01,"Intu Properties"
"5866",2016-12-01,"Hikma Pharmaceuticals"
"5867",2016-12-01,"Dixons Carphone"
"5868",2016-12-01,"Capita"
"5869",2016-12-01,"Polymetal International"
"5870",2016-12-01,"Travis Perkins"
"5871",2016-11-01,"3i"
"5872",2016-11-01,"Abrdn"
"5873",2016-11-01,"Admiral Group"
"5874",2016-11-01,"Anglo American plc"
"5875",2016-11-01,"Antofagasta"
"5876",2016-11-01,"Ashtead Group"
"5877",2016-11-01,"Associated British Foods"
"5878",2016-11-01,"AstraZeneca"
"5879",2016-11-01,"Aveva"
"5880",2016-11-01,"Aviva"
"5881",2016-11-01,"B&M"
"5882",2016-11-01,"BAE Systems"
"5883",2016-11-01,"Barclays"
"5884",2016-11-01,"Barratt Developments"
"5885",2016-11-01,"BHP"
"5886",2016-11-01,"BP"
"5887",2016-11-01,"British American Tobacco"
"5888",2016-11-01,"British Land"
"5889",2016-11-01,"BT Group"
"5890",2016-11-01,"Bunzl"
"5891",2016-11-01,"Burberry"
"5892",2016-11-01,"Compass Group"
"5893",2016-11-01,"CRH plc"
"5894",2016-11-01,"Croda International"
"5895",2016-11-01,"DCC plc"
"5896",2016-11-01,"Diageo"
"5897",2016-11-01,"Entain"
"5898",2016-11-01,"Experian"
"5899",2016-11-01,"Ferguson plc"
"5900",2016-11-01,"Flutter Entertainment"
"5901",2016-11-01,"GlaxoSmithKline"
"5902",2016-11-01,"Glencore"
"5903",2016-11-01,"Hargreaves Lansdown"
"5904",2016-11-01,"HSBC"
"5905",2016-11-01,"IHG Hotels & Resorts"
"5906",2016-11-01,"Imperial Brands"
"5907",2016-11-01,"Informa"
"5908",2016-11-01,"International Airlines Group"
"5909",2016-11-01,"Intertek"
"5910",2016-11-01,"JD Sports"
"5911",2016-11-01,"Johnson Matthey"
"5912",2016-11-01,"Land Securities"
"5913",2016-11-01,"Legal & General"
"5914",2016-11-01,"Lloyds Banking Group"
"5915",2016-11-01,"London Stock Exchange Group"
"5916",2016-11-01,"M&G"
"5917",2016-11-01,"Mondi"
"5918",2016-11-01,"Morrisons"
"5919",2016-11-01,"National Grid plc"
"5920",2016-11-01,"NatWest Group"
"5921",2016-11-01,"Next plc"
"5922",2016-11-01,"Pearson plc"
"5923",2016-11-01,"Persimmon plc"
"5924",2016-11-01,"Phoenix Group"
"5925",2016-11-01,"Prudential plc"
"5926",2016-11-01,"Reckitt"
"5927",2016-11-01,"RELX"
"5928",2016-11-01,"Rio Tinto"
"5929",2016-11-01,"Royal Dutch Shell"
"5930",2016-11-01,"Sage Group"
"5931",2016-11-01,"Sainsbury's"
"5932",2016-11-01,"Schroders"
"5933",2016-11-01,"Severn Trent"
"5934",2016-11-01,"DS Smith"
"5935",2016-11-01,"Smiths Group"
"5936",2016-11-01,"Smith & Nephew"
"5937",2016-11-01,"Smurfit Kappa"
"5938",2016-11-01,"SSE plc"
"5939",2016-11-01,"Standard Chartered"
"5940",2016-11-01,"St. James's Place plc"
"5941",2016-11-01,"Taylor Wimpey"
"5942",2016-11-01,"Tesco"
"5943",2016-11-01,"Unilever"
"5944",2016-11-01,"United Utilities"
